Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text
2576,B000EGX2EG,A2WA0OX8P6NX4P,SA,4,4,1,1264896000,What is the carbon footprint of this product?,I'm a little shocked that this so-called health food product is made from Chinese grown ingredients.  I'd be curious to see what the carbon footprint of each bite is.  Also keep in mind that Chinese ingredients and products have been found to have all kinds of contaminants such as lead in toys and melamine in milk and other exported food products. All the ingredients in this snack are widely available in the United States.  Why not support products and companies who source locally and consider our own economy before we sell out for a slightly cheaper price?  Your purchasing choice does make a difference.  Let's stop expecting corporations and governments to take care of our safety and economy.  They never will.  We can change the way these companies do business for the benefit of our long term health and economical well-being. Make purchase decisions wisely.
2581,B000EGX2EG,A35LA4YL8HSM2B,Food Critic,1,1,4,1181174400,But quality seems to be slipping,"Based on other Amazon reviews, I tried this product.  The first shipment was great; delicious.  Thought I'd found my new healthful snack. 2nd shipment was a concern and disappointment.  Even thought of calling the company; but i didn't.  Several different packages had incredibly hard pieces of ??  wasn't sure they were almonds.  Became concerned I'd chip a tooth, so I haven't ordered any more."
2583,B000EGX2EG,A25QA7HNRQJ3W0,C. DeWolf,1,1,4,1168473600,Sweet & nutty,"Love these snacks! They're a little bit sweet, loads of crunchy almonds. Am looking forward to trying the other varieties, too."
2584,B000EGX2EG,AM1FJAN1N77R3,The Downward Machine,2,3,4,1234137600,"Made in China, but I still enjoy it","After reading some of the frothing reviews criticizing Mrs. Mays for manufacturing their product in China -- which doesn't in any way address the quality of the product itself -- I tried to confirm this for myself. The website and packaging say nothing about this, so I wrote them an email asking where their product is manufactured. Here is the response in full:<br /><br />------------------------------------------------------------<br /><br />Thank you for your purchase and inquiry. We understand your concerns because<br />food item are very personal. If you can spear a few moments to read details<br />about our quality assurance, it would be appreciated.<br /><br />Our factory in China is HACCP (Hazard Analysis and Critical Control Point)<br />by US agency & BRC certified UK agency. HACCP, BRC & Kosher inspect our<br />factory twice a year and each organization also performs random unannounced<br />inspection at our factory.<br /><br />Please refer to the following sites if you like to learn more about the<br />HACCP and BRC certificate.<br /><br />http://www.idfahaccp.org/<br /><br />http://www.brc.org.uk/standards/default.asp?mainsection_id=7<br /><br />In addition, all of our finished products are tested 3 times.<br /><br />These tests are:<br />Salmonella testing<br />Aflotoxin testing, and<br />Microbiological testing<br /><br />Our current customers like Costco, BJ's Wholesale and Whole Foods market<br />have very high standards on what they carry and sell to its members.  You<br />can rest assure that all of our products are safe to consume. We also do not<br />have any Melamine in our product. Our products are ""dairy free"" Our products<br />are also tested randomly by FDA and always passed the inspection.<br /><br />The following is additional information:<br /><br />Here are the origins of the ingredients that we use:<br /><br />Almonds  -  California<br />Walnuts  -  California<br />Cashews  -  Vietnam / Brazil (Not grown in US)<br />Cranberries -  Oregon / Canada<br />Blueberries -  Oregon / Canada<br />Pomegranate -  Oregon / Canada<br />Natural Flavors -  California<br />Sesame Seeds  -  China (Not grown in US)<br />Rice Malt  -  China<br />Cane Juice  -  US<br />Sea Salt  -  China<br /><br />Please feel free to contact us with any further questions, comments and<br />concerns. We hope we have assisted you correctly.<br /><br />Thank you.<br /><br />Kind regards,<br /><br />Julie<br />Mrs Mays<br /><br />------------------------------------------------------------<br /><br />I've read other reviews criticizing over sweatshops, Communism, and carbon footprint. To briefly address these: There has been no evidence that Mrs. Mays keeps its workers in sweatshops; despite the Communism, I'm sure the individual citizens find these jobs valuable; and ships produce 1/10th the carbon per pound-mile of trucks, meaning a 5000 miles by ship is as bad as 500 miles by truck.<br /><br />I really like the snack and I'd give it five stars, but I'm subtracting one star: I think it is deceptive that it was so hard to find out the snack was made in China. I don't have a problem with the snack's origin, but Mrs. Mays should be more forthright with their customers and let them make the decision themselves. Granted, most of us Americans are primed to flip out at the latest Scare of the Week, but that should be our choice to make.<br /><br />Oh, and the snack itself? It is quite tasty, filling, and healthy. I will continue to purchase it."
2585,B000EGX2EG,A3IY316DRNF5F2,Green Onions,0,0,1,1336608000,Made in China?!,Mrs. May's should inform their customers where exactly their products are made and take a stand. I won't be buying any more of her products until further notice no matter how yummy they are. Do-no-harm and quality-control is a concept not understood in China. Totally frightening what they're getting away with.
2592,B000EGX2EG,A2JYR8P3XQ9X1Q,DEM,7,11,1,1224547200,This product is made in China,"I used to like this product until I learned that it is made in China!<br /><br />How many more horror stories do we need to hear about such atrocities as lead in baby toys made in China, contaminated baby formula made in China, contaminated tooth paste made in China, and poisoned pet food before we learn that -- if it comes from China-- it should not go in your mouth, your baby's mouth, or your pet's mouth??!!!"
2595,B000EGX2EG,A2V0I904FH7ABY,Ram,1,3,1,1306195200,Great taste - but honestly what goes inside ?  read on ...,I used to buy these as healthy snacks at my office cafeteria and consider it better than a bag of potato chips.  These taste very crunchy and tasty.<br /><br />Given the kind of unethical food stories we read about China - we need to see some kind of assurance and facts on the processes that the manufacturer is following to make these.  You just cannot import food stuff and sell in the US as gourmet snack food - there needs to be data backing this.<br /><br />Few example of Chinese food (yuk ...):<br /><br />(1) Melamine(kind of platic) in baby food and milk (so wide spread that 80% of milk in China contained this plastic in 2008)<br /><br />(2) Honey contaminated with ciprofloxacin (antibiotic) - because of which it was banned in the US<br /><br />(3) Soy Sauce made from Human hair (not joking google it if you want)<br /><br />(4) Spurious drugs exported to African countries.<br /><br />Need some good facts and quality controls from the Manufacturers that the chinese producers are complying with some good quality controls.
2598,B00504SMY2,A2F57VV8L7SHOJ,Debbie,0,0,3,1348358400,lacey,not real crazy but this product. They did not taste good but looked real cute in the little booties I made for the baby shower tables.
2601,B000M0RW86,ALCA0YQGIRREK,Shaun H.,1,1,3,1331251200,It is okay,I thought it was okay but not Harbanero BBQ sauce from Hell.I would probally not get it again.Also it was not worth the money I thought it was kind of a ripoff it was 10$ for barbque sauce you could have made at home.
2606,B005BSQ56O,A2G306PM3P5P54,John,0,0,4,1348617600,Good,Good product just a little mellow on the pumpkin pie flavor to me. A little sugar on top before you brew picks it a enough though. Overall good coffee
2611,B0016FY6H6,A3HPZ6BIMNXSZR,"Gabriela Perez ""Oy! So many books. . . .""",6,6,4,1225152000,nice substitute for soda or sugary tea,"I like the taste of this product, but I have some suggestions:<br /><br />1) for strongest blueberry taste, use less than the 16 ounces of water that the instructions indicate (my first try came out like water with the merest hint of blueberry);<br /><br />2) stir REALLY well and be prepared for a bit of sediment anyway, as well as for an oddly green (I know it's green tea, but I rarely drink green things, so it seemed a bit weird to me at first); and<br /><br />3) if you're going to use a sweetener, why cancel out the health bennies by adding something like aspartame or Splenda or etc? I added a bit of agave nectar and found it perfect, but then I also like it without any sweetener at all (as long as I use less water).<br /><br />By the way, this makes hot tea as well, although it's marketed as iced tea powder.<br /><br />Enjoy!"
2614,B0016FY6H6,A3I4PCBRENJNG2,L. Cain,4,4,4,1300579200,lots of uses for this green tea...,"lots of uses for this green tea...<br /><br />I generally like most tea (though not the over-ally flowery blends)...<br /><br />Being on more of a health kick in recent years, I have added a lot more GREEN tea to my diet in one form or another...<br />from straight brewed tea &lt;> hot or iced...<br /><br />To adding the powder to things like salad dressings, smoothies, baked goods, etc.<br /><br />I am not new to green tea....as I first started drinking it when living in Japan some 30+ years ago....<br />in the ground form known as matcha.<br />A quality product. Dissolves well.<br /><br />I like both the unsweetened and the lightly sweetened."
2615,B0016FY6H6,A10ZN08SMLZL1Y,S. Aldrich,4,4,2,1280361600,Crushed up leaves!,"I expected the flavor to be more like that of ""brewed"" green tea. It really does taste like dried green tea leaves simply dissolved in water. Although I'm sure this is probably a good way to get a concentrated amount of antioxidants, I wouldn't order this again."
2618,B0016FY6H6,A6OT2UHMRIXU3,"Gerald Clum ""blueboy""",3,3,3,1305763200,Handy but not to tasty,This tea is not so tasty in my opinion. But one thing about opinions is that every one has one and we do not always agree.
2619,B0016FY6H6,A2VHBEFX94H61R,Francine,3,3,4,1302480000,Stash Instant Green Tea,"I make a ""jug"" of this tea every morning and keep a glass throughout the day.  I'm delighted to find a source in the US as it was introduced to me in B.C.  It does not have the jasmine flavor which upsets my otherwise very strong tummy."
2620,B0016FY6H6,A2DWEZ8PJZR6I9,MD - not a doctor,2,2,2,1315526400,Stash Premium Mint Green Iced Tea Powder,"As others have said, this is REALLY MILD in flavor!  The instructions call for 1 packet per 16 oz. of water.  There are 6 packets per box.<br /><br />I decided to give it a try as I am basically lazy and wanted some (unsweetened; unlemoned) iced tea that I could make on a moment's whim.<br /><br />I started with 1 packet per 16 oz of water; then 2 packets per 16 oz of water and got SOME flavor.  Now I'm using 3 packets per 16 oz. of water.  (I placed a fairly large order so I could experiment with it AND have it throughout the fall and winter.)<br /><br />Since I'm using triple the amount of product in order to get some flavor, I will probably not order this item again."
